date,short_date,year,month,doy,day,hour,ind,rain,ind_1,temp,ind_2,wetb,dewpt,vappr,rhum,msl,ind_3,wdsp,ind_4,wddir,sun,sol_rad,stna,stno,height,lat,long
2016-01-07T00:00:00Z,2016-01-07,2016,1,7,7,0,0,2.5,0,7,0,6.6,6.1,9.4,94,975.7,2,16,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T01:00:00Z,2016-01-07,2016,1,7,7,1,0,1.1,0,7.3,0,7,6.6,9.7,95,974.9,2,13,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T02:00:00Z,2016-01-07,2016,1,7,7,2,0,0.1,0,8.2,0,7.8,7.4,10.3,94,974.6,2,7,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T03:00:00Z,2016-01-07,2016,1,7,7,3,0,0,0,7.2,0,6.8,6.2,9.5,93,975.7,2,12,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T04:00:00Z,2016-01-07,2016,1,7,7,4,0,0,0,5.1,0,4.3,3.2,7.7,87,977.7,2,13,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T05:00:00Z,2016-01-07,2016,1,7,7,5,0,0,0,4.9,0,4.2,3.3,7.7,89,978.8,2,13,2,260,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T06:00:00Z,2016-01-07,2016,1,7,7,6,0,0,0,5,0,3.9,2.3,7.2,82,980.2,2,14,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T07:00:00Z,2016-01-07,2016,1,7,7,7,0,0,0,5.1,0,3.3,0.4,6.3,72,981.5,2,15,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T08:00:00Z,2016-01-07,2016,1,7,7,8,0,0,0,4.5,0,3,0.7,6.4,76,982.8,2,14,2,270,NA,0.005,Dunsany,1375,83,53.51,-6.656
2016-01-07T09:00:00Z,2016-01-07,2016,1,7,7,9,0,0,0,3.7,0,2.5,0.6,6.4,80,984.3,2,13,2,260,NA,0.142,Dunsany,1375,83,53.51,-6.656
2016-01-07T10:00:00Z,2016-01-07,2016,1,7,7,10,0,0,0,3.7,0,2.6,0.7,6.4,80,985.7,2,12,2,250,NA,0.505,Dunsany,1375,83,53.51,-6.656
2016-01-07T11:00:00Z,2016-01-07,2016,1,7,7,11,0,0,0,4,0,2.8,0.9,6.5,80,987,2,15,2,250,NA,0.525,Dunsany,1375,83,53.51,-6.656
2016-01-07T12:00:00Z,2016-01-07,2016,1,7,7,12,0,0,0,4.1,0,3.1,1.6,6.9,84,988.4,2,15,2,250,NA,0.732,Dunsany,1375,83,53.51,-6.656
2016-01-07T13:00:00Z,2016-01-07,2016,1,7,7,13,0,0.1,0,4.5,0,3.2,1.3,6.7,80,989.4,2,16,2,250,NA,0.669,Dunsany,1375,83,53.51,-6.656
2016-01-07T14:00:00Z,2016-01-07,2016,1,7,7,14,0,0,0,5,0,3.6,1.4,6.8,77,990.4,2,14,2,250,NA,0.467,Dunsany,1375,83,53.51,-6.656
2016-01-07T15:00:00Z,2016-01-07,2016,1,7,7,15,0,0,0,3.9,0,2.8,1,6.6,81,991.3,2,14,2,250,NA,0.246,Dunsany,1375,83,53.51,-6.656
2016-01-07T16:00:00Z,2016-01-07,2016,1,7,7,16,0,0,0,3.1,0,2.2,0.6,6.4,83,991.8,2,12,2,250,NA,0.015,Dunsany,1375,83,53.51,-6.656
2016-01-07T17:00:00Z,2016-01-07,2016,1,7,7,17,0,0,0,2.4,0,1.8,0.9,6.5,89,992.5,2,11,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T18:00:00Z,2016-01-07,2016,1,7,7,18,0,0,0,1.9,0,1.4,0.6,6.4,91,993.2,2,10,2,220,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T19:00:00Z,2016-01-07,2016,1,7,7,19,0,0,0,1.7,0,1.2,0.4,6.3,91,993.5,2,7,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T20:00:00Z,2016-01-07,2016,1,7,7,20,0,0,0,1.8,0,1.3,0.4,6.3,90,993.8,2,6,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T21:00:00Z,2016-01-07,2016,1,7,7,21,0,0,0,2,0,1.4,0.3,6.3,88,993.6,2,7,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T22:00:00Z,2016-01-07,2016,1,7,7,22,0,0,0,2.5,0,1.7,0.4,6.3,85,993.6,2,7,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-07T23:00:00Z,2016-01-07,2016,1,7,7,23,0,0,0,3.3,0,2.3,0.9,6.5,84,993.5,2,10,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T00:00:00Z,2016-01-08,2016,1,8,8,0,0,0,0,3.4,0,2.4,1,6.5,84,993.4,2,9,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T01:00:00Z,2016-01-08,2016,1,8,8,1,0,0.6,0,3.1,0,2.7,2.1,7.1,93,992.9,2,8,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T02:00:00Z,2016-01-08,2016,1,8,8,2,0,0,0,2.5,0,2.3,2,7,96,992.4,2,4,2,170,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T03:00:00Z,2016-01-08,2016,1,8,8,3,0,0,0,2.5,0,2.3,2,7.1,96,992.2,2,5,2,140,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T04:00:00Z,2016-01-08,2016,1,8,8,4,0,0,0,3,0,2.8,2.6,7.3,97,991.6,2,5,2,170,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T05:00:00Z,2016-01-08,2016,1,8,8,5,0,0,0,3.5,0,3.3,3,7.6,96,991.1,2,4,2,160,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T06:00:00Z,2016-01-08,2016,1,8,8,6,0,0,0,3.3,0,3,2.7,7.4,96,990.8,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T07:00:00Z,2016-01-08,2016,1,8,8,7,0,0.2,0,3.4,0,3.3,3.1,7.6,97,990.6,2,3,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T08:00:00Z,2016-01-08,2016,1,8,8,8,0,0.1,0,3.4,0,3.3,3.1,7.6,97,991.3,2,3,2,230,NA,0.008,Dunsany,1375,83,53.51,-6.656
2016-01-08T09:00:00Z,2016-01-08,2016,1,8,8,9,0,0.1,0,3.9,0,3.7,3.5,7.9,97,991.5,2,5,2,250,NA,0.174,Dunsany,1375,83,53.51,-6.656
2016-01-08T10:00:00Z,2016-01-08,2016,1,8,8,10,0,0,0,3.5,0,3.4,3.2,7.7,97,991.7,2,6,2,230,NA,0.351,Dunsany,1375,83,53.51,-6.656
2016-01-08T11:00:00Z,2016-01-08,2016,1,8,8,11,0,0,0,3.9,0,3.6,3.2,7.7,95,992.2,2,5,2,210,NA,0.786,Dunsany,1375,83,53.51,-6.656
2016-01-08T12:00:00Z,2016-01-08,2016,1,8,8,12,0,0,0,5,0,4.3,3.2,7.7,88,992.1,2,7,2,210,NA,0.815,Dunsany,1375,83,53.51,-6.656
2016-01-08T13:00:00Z,2016-01-08,2016,1,8,8,13,0,0.1,0,5.3,0,4.2,2.7,7.4,83,991.9,2,8,2,240,NA,0.752,Dunsany,1375,83,53.51,-6.656
2016-01-08T14:00:00Z,2016-01-08,2016,1,8,8,14,0,0,0,5.6,0,4.4,2.8,7.5,82,991.9,2,9,2,230,NA,0.571,Dunsany,1375,83,53.51,-6.656
2016-01-08T15:00:00Z,2016-01-08,2016,1,8,8,15,0,0,0,5.6,0,4.4,2.6,7.4,81,991.9,2,8,2,220,NA,0.14,Dunsany,1375,83,53.51,-6.656
2016-01-08T16:00:00Z,2016-01-08,2016,1,8,8,16,0,0,0,4.1,0,3.3,2.1,7.1,86,992.2,2,6,2,210,NA,0.011,Dunsany,1375,83,53.51,-6.656
2016-01-08T17:00:00Z,2016-01-08,2016,1,8,8,17,0,0,0,3,0,2.4,1.5,6.8,89,992.3,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T18:00:00Z,2016-01-08,2016,1,8,8,18,0,0,0,2.5,0,2,1.1,6.6,90,992.4,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T19:00:00Z,2016-01-08,2016,1,8,8,19,0,0,0,2.5,0,2,1.1,6.6,90,992.3,2,3,2,150,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T20:00:00Z,2016-01-08,2016,1,8,8,20,0,0,0,2.7,0,2.1,1.2,6.7,90,992.1,2,4,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T21:00:00Z,2016-01-08,2016,1,8,8,21,0,0,0,2.9,0,2.3,1.5,6.8,90,991.8,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T22:00:00Z,2016-01-08,2016,1,8,8,22,0,0,0,2.6,0,2,1,6.6,89,991.3,2,5,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-08T23:00:00Z,2016-01-08,2016,1,8,8,23,0,0,0,2.2,0,1.7,0.8,6.5,90,991,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T00:00:00Z,2016-01-09,2016,1,9,9,0,0,0,0,2.1,0,1.6,0.8,6.5,91,990.8,2,3,2,110,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T01:00:00Z,2016-01-09,2016,1,9,9,1,0,0,0,2.5,0,2.1,1.5,6.8,92,990.1,2,3,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T02:00:00Z,2016-01-09,2016,1,9,9,2,0,0,0,2,0,1.6,1,6.6,93,989.6,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T03:00:00Z,2016-01-09,2016,1,9,9,3,0,0,0,1.8,0,1.5,0.9,6.5,94,989.2,2,3,2,110,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T04:00:00Z,2016-01-09,2016,1,9,9,4,0,0,0,2.9,0,2.5,1.9,7,93,988,2,4,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T05:00:00Z,2016-01-09,2016,1,9,9,5,0,0,0,2.4,0,2.1,1.5,6.8,94,986.8,2,5,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T06:00:00Z,2016-01-09,2016,1,9,9,6,0,0,0,2.3,0,2.1,1.8,6.9,96,985.8,2,6,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T07:00:00Z,2016-01-09,2016,1,9,9,7,0,0,0,2.9,0,2.6,2.3,7.2,95,985,2,6,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T08:00:00Z,2016-01-09,2016,1,9,9,8,0,0.1,0,3.5,0,3.3,2.9,7.5,96,984.3,2,6,2,110,NA,0.004,Dunsany,1375,83,53.51,-6.656
2016-01-09T09:00:00Z,2016-01-09,2016,1,9,9,9,0,0.4,0,3.7,0,3.5,3.1,7.6,95,984,2,3,2,150,NA,0.175,Dunsany,1375,83,53.51,-6.656
2016-01-09T10:00:00Z,2016-01-09,2016,1,9,9,10,0,0,0,4.3,0,3.9,3.4,7.8,93,983.4,2,5,2,120,NA,0.451,Dunsany,1375,83,53.51,-6.656
2016-01-09T11:00:00Z,2016-01-09,2016,1,9,9,11,0,0,0,4.7,0,4.2,3.5,7.8,91,983.2,2,7,2,100,NA,0.335,Dunsany,1375,83,53.51,-6.656
2016-01-09T12:00:00Z,2016-01-09,2016,1,9,9,12,0,0,0,4.8,0,4.4,3.8,8,93,982.5,2,6,2,100,NA,0.447,Dunsany,1375,83,53.51,-6.656
2016-01-09T13:00:00Z,2016-01-09,2016,1,9,9,13,0,0,0,5.4,0,4.7,3.7,7.9,88,981.3,2,4,2,130,NA,0.272,Dunsany,1375,83,53.51,-6.656
2016-01-09T14:00:00Z,2016-01-09,2016,1,9,9,14,0,0,0,4.9,0,4.4,3.7,8,91,980.5,2,4,2,120,NA,0.113,Dunsany,1375,83,53.51,-6.656
2016-01-09T15:00:00Z,2016-01-09,2016,1,9,9,15,0,0,0,4.6,0,4.2,3.6,7.9,93,979.4,2,5,2,90,NA,0.03,Dunsany,1375,83,53.51,-6.656
2016-01-09T16:00:00Z,2016-01-09,2016,1,9,9,16,0,0,0,4.1,0,3.7,3.2,7.7,94,978.5,2,4,2,60,NA,0.001,Dunsany,1375,83,53.51,-6.656
2016-01-09T17:00:00Z,2016-01-09,2016,1,9,9,17,0,0,0,4.5,0,4.2,3.7,8,94,977.7,2,5,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T18:00:00Z,2016-01-09,2016,1,9,9,18,0,0,0,4.7,0,3.8,2.5,7.3,85,976.5,2,7,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T19:00:00Z,2016-01-09,2016,1,9,9,19,0,0.4,0,4.5,0,3.5,2.1,7.1,84,975.8,2,9,2,60,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T20:00:00Z,2016-01-09,2016,1,9,9,20,0,0.7,0,4,0,3.2,1.9,7,86,975.2,2,8,2,330,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T21:00:00Z,2016-01-09,2016,1,9,9,21,0,1.2,0,3.9,0,3.5,3,7.6,94,975,2,6,2,310,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T22:00:00Z,2016-01-09,2016,1,9,9,22,0,1.6,0,3.6,0,3.4,3.1,7.6,96,975.5,2,6,2,310,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-09T23:00:00Z,2016-01-09,2016,1,9,9,23,0,1.7,0,3.1,0,3,2.7,7.4,96,976,2,6,2,300,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T00:00:00Z,2016-01-10,2016,1,10,10,0,0,0.6,0,3.1,0,2.9,2.7,7.4,97,976,2,8,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T01:00:00Z,2016-01-10,2016,1,10,10,1,0,0.2,0,3,0,2.9,2.7,7.4,97,976.1,2,11,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T02:00:00Z,2016-01-10,2016,1,10,10,2,0,0.1,0,2.9,0,2.7,2.5,7.3,97,976.3,2,11,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T03:00:00Z,2016-01-10,2016,1,10,10,3,0,0,0,3,0,2.9,2.6,7.4,97,976.6,2,11,2,260,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T04:00:00Z,2016-01-10,2016,1,10,10,4,0,0,0,2.7,0,2.5,2.2,7.2,96,976.9,2,12,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T05:00:00Z,2016-01-10,2016,1,10,10,5,0,0,0,2.8,0,2.5,2,7,94,976.9,2,11,2,250,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T06:00:00Z,2016-01-10,2016,1,10,10,6,0,0,0,2.9,0,2.6,2,7.1,94,977.3,2,10,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T07:00:00Z,2016-01-10,2016,1,10,10,7,0,0,0,2.3,0,2.1,1.7,6.9,95,977.7,2,10,2,230,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T08:00:00Z,2016-01-10,2016,1,10,10,8,0,0,0,2.3,0,2,1.6,6.8,94,977.9,2,10,2,220,NA,0.008,Dunsany,1375,83,53.51,-6.656
2016-01-10T09:00:00Z,2016-01-10,2016,1,10,10,9,0,0,0,2,0,1.7,1.3,6.7,95,978.6,2,11,2,220,NA,0.111,Dunsany,1375,83,53.51,-6.656
2016-01-10T10:00:00Z,2016-01-10,2016,1,10,10,10,0,0,0,2.2,0,1.9,1.4,6.8,94,978.9,2,11,2,220,NA,0.243,Dunsany,1375,83,53.51,-6.656
2016-01-10T11:00:00Z,2016-01-10,2016,1,10,10,11,0,0,0,2.8,0,2.5,1.9,7,93,978.9,2,11,2,230,NA,0.611,Dunsany,1375,83,53.51,-6.656
2016-01-10T12:00:00Z,2016-01-10,2016,1,10,10,12,0,0,0,4.6,0,3.8,2.6,7.4,87,978.5,2,12,2,230,NA,0.882,Dunsany,1375,83,53.51,-6.656
2016-01-10T13:00:00Z,2016-01-10,2016,1,10,10,13,0,0,0,5.1,0,4.2,2.8,7.5,85,978.4,2,12,2,230,NA,0.806,Dunsany,1375,83,53.51,-6.656
2016-01-10T14:00:00Z,2016-01-10,2016,1,10,10,14,0,0,0,6,0,4.7,3,7.6,81,978.4,2,12,2,230,NA,0.615,Dunsany,1375,83,53.51,-6.656
2016-01-10T15:00:00Z,2016-01-10,2016,1,10,10,15,0,0,0,5.5,0,4.1,2,7.1,78,978.4,2,12,2,230,NA,0.276,Dunsany,1375,83,53.51,-6.656
2016-01-10T16:00:00Z,2016-01-10,2016,1,10,10,16,0,0,0,4.5,0,3.5,2,7.1,83,978.5,2,9,2,230,NA,0.018,Dunsany,1375,83,53.51,-6.656
2016-01-10T17:00:00Z,2016-01-10,2016,1,10,10,17,0,0,0,2.7,0,2.2,1.3,6.7,90,978.8,2,7,2,210,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T18:00:00Z,2016-01-10,2016,1,10,10,18,0,0,0,2.6,0,2.1,1.2,6.7,90,978.8,2,8,2,210,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T19:00:00Z,2016-01-10,2016,1,10,10,19,0,0,0,2.4,0,1.8,0.9,6.5,90,978.7,2,9,2,210,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T20:00:00Z,2016-01-10,2016,1,10,10,20,0,0,0,1.8,0,1.4,0.6,6.4,91,979,2,8,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T21:00:00Z,2016-01-10,2016,1,10,10,21,0,0,0,1.7,0,1.3,0.6,6.4,92,978.8,2,6,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T22:00:00Z,2016-01-10,2016,1,10,10,22,0,0,0,1.1,0,0.7,0.1,6.1,92,978.8,2,5,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-10T23:00:00Z,2016-01-10,2016,1,10,10,23,0,0,0,1.3,0,0.8,0.1,6.2,91,978.4,2,6,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T00:00:00Z,2016-01-11,2016,1,11,11,0,0,0,0,1.2,0,0.7,-0.1,6,90,978,2,6,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T01:00:00Z,2016-01-11,2016,1,11,11,1,0,0,0,1.4,0,1,0.4,6.3,93,977.7,2,6,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T02:00:00Z,2016-01-11,2016,1,11,11,2,0,0,0,1,0,0.8,0.3,6.2,95,977.7,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T03:00:00Z,2016-01-11,2016,1,11,11,3,0,0,0,0.8,0,0.6,0.2,6.2,96,977.7,2,4,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T04:00:00Z,2016-01-11,2016,1,11,11,4,0,0,0,1.2,0,0.9,0.6,6.4,95,977.4,2,4,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T05:00:00Z,2016-01-11,2016,1,11,11,5,0,0,0,1,0,0.8,0.5,6.3,96,977.5,2,4,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T06:00:00Z,2016-01-11,2016,1,11,11,6,0,0,0,1.4,0,1.2,0.9,6.5,96,977.6,2,3,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T07:00:00Z,2016-01-11,2016,1,11,11,7,0,0,0,1.8,0,1.6,1.3,6.7,96,978.1,2,3,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T08:00:00Z,2016-01-11,2016,1,11,11,8,0,0,0,2.6,0,2.3,1.9,7,95,978.7,2,5,2,220,NA,0.019,Dunsany,1375,83,53.51,-6.656
2016-01-11T09:00:00Z,2016-01-11,2016,1,11,11,9,0,0,0,2.5,0,2.2,1.7,6.9,94,979.6,2,3,2,220,NA,0.119,Dunsany,1375,83,53.51,-6.656
2016-01-11T10:00:00Z,2016-01-11,2016,1,11,11,10,0,0.1,0,2.6,0,2.3,1.9,7,95,980.7,2,4,2,240,NA,0.169,Dunsany,1375,83,53.51,-6.656
2016-01-11T11:00:00Z,2016-01-11,2016,1,11,11,11,0,0,0,2.7,0,2.5,2.2,7.2,96,981.7,2,5,2,260,NA,0.294,Dunsany,1375,83,53.51,-6.656
2016-01-11T12:00:00Z,2016-01-11,2016,1,11,11,12,0,0,0,3.1,0,2.9,2.6,7.3,96,982.2,2,6,2,270,NA,0.56,Dunsany,1375,83,53.51,-6.656
2016-01-11T13:00:00Z,2016-01-11,2016,1,11,11,13,0,0,0,4.1,0,3.7,3.2,7.7,94,983,2,7,2,290,NA,0.207,Dunsany,1375,83,53.51,-6.656
2016-01-11T14:00:00Z,2016-01-11,2016,1,11,11,14,0,0,0,3.9,0,3.5,3,7.6,93,983.7,2,8,2,280,NA,0.375,Dunsany,1375,83,53.51,-6.656
2016-01-11T15:00:00Z,2016-01-11,2016,1,11,11,15,0,0,0,4.6,0,4.1,3.3,7.8,91,984.6,2,8,2,280,NA,0.289,Dunsany,1375,83,53.51,-6.656
2016-01-11T16:00:00Z,2016-01-11,2016,1,11,11,16,0,0,0,5,0,4.3,3.3,7.7,88,986,2,8,2,290,NA,0.017,Dunsany,1375,83,53.51,-6.656
2016-01-11T17:00:00Z,2016-01-11,2016,1,11,11,17,0,0,0,4.3,0,3.7,2.9,7.5,90,987.2,2,8,2,290,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T18:00:00Z,2016-01-11,2016,1,11,11,18,0,0,0,4.5,0,3.7,2.6,7.4,87,988.4,2,8,2,300,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T19:00:00Z,2016-01-11,2016,1,11,11,19,0,0,0,3.4,0,2.8,1.8,7,89,989.7,2,8,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T20:00:00Z,2016-01-11,2016,1,11,11,20,0,0,0,3.6,0,2.8,1.7,6.9,87,990.6,2,10,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T21:00:00Z,2016-01-11,2016,1,11,11,21,0,0,0,3.5,0,2.8,1.7,6.9,88,991.7,2,12,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T22:00:00Z,2016-01-11,2016,1,11,11,22,0,0,0,3.3,0,2.7,1.7,6.9,89,992.3,2,12,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-11T23:00:00Z,2016-01-11,2016,1,11,11,23,0,0,0,3.3,0,2.7,1.7,6.9,88,993.1,2,14,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T00:00:00Z,2016-01-12,2016,1,12,12,0,0,0,0,3.1,0,2.4,1.3,6.7,88,994,2,14,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T01:00:00Z,2016-01-12,2016,1,12,12,1,0,0,0,3.3,0,2.5,1.2,6.7,85,994.6,2,14,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T02:00:00Z,2016-01-12,2016,1,12,12,2,0,0,0,3.1,0,2.3,1.1,6.6,86,995.3,2,14,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T03:00:00Z,2016-01-12,2016,1,12,12,3,0,0,0,3,0,2.3,1.3,6.7,88,995.7,2,15,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T04:00:00Z,2016-01-12,2016,1,12,12,4,0,0,0,2.9,0,2.3,1.3,6.7,89,995.8,2,15,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T05:00:00Z,2016-01-12,2016,1,12,12,5,0,0,0,3.1,0,2.5,1.4,6.8,88,996.2,2,16,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T06:00:00Z,2016-01-12,2016,1,12,12,6,0,0,0,3.4,0,2.7,1.7,6.9,88,996.7,2,16,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T07:00:00Z,2016-01-12,2016,1,12,12,7,0,0,0,3.9,0,3,1.4,6.8,83,997.8,2,16,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T08:00:00Z,2016-01-12,2016,1,12,12,8,0,0,0,4.1,0,3.2,1.8,6.9,85,999.4,2,15,2,280,NA,0.005,Dunsany,1375,83,53.51,-6.656
2016-01-12T09:00:00Z,2016-01-12,2016,1,12,12,9,0,0,0,4.4,0,3.2,1.4,6.8,81,1000.6,2,15,2,290,NA,0.112,Dunsany,1375,83,53.51,-6.656
2016-01-12T10:00:00Z,2016-01-12,2016,1,12,12,10,0,0,0,4.5,0,3.3,1.4,6.8,80,1002,2,16,2,290,NA,0.364,Dunsany,1375,83,53.51,-6.656
2016-01-12T11:00:00Z,2016-01-12,2016,1,12,12,11,0,0,0,4.9,0,3.4,1,6.6,76,1002.9,2,15,2,300,NA,0.446,Dunsany,1375,83,53.51,-6.656
2016-01-12T12:00:00Z,2016-01-12,2016,1,12,12,12,0,0,0,5.1,0,3.5,1,6.6,74,1003.8,2,15,2,300,NA,0.439,Dunsany,1375,83,53.51,-6.656
2016-01-12T13:00:00Z,2016-01-12,2016,1,12,12,13,0,0,0,5.1,0,3.5,1.2,6.7,76,1004.9,2,15,2,300,NA,0.575,Dunsany,1375,83,53.51,-6.656
2016-01-12T14:00:00Z,2016-01-12,2016,1,12,12,14,0,0,0,5.9,0,3.7,0.3,6.2,67,1005.5,2,14,2,300,NA,0.587,Dunsany,1375,83,53.51,-6.656
2016-01-12T15:00:00Z,2016-01-12,2016,1,12,12,15,0,0,0,5.4,0,3.3,0,6.1,68,1006.5,2,14,2,300,NA,0.242,Dunsany,1375,83,53.51,-6.656
2016-01-12T16:00:00Z,2016-01-12,2016,1,12,12,16,0,0,0,4.8,0,2.9,-0.2,6,69,1007.9,2,13,2,290,NA,0.032,Dunsany,1375,83,53.51,-6.656
2016-01-12T17:00:00Z,2016-01-12,2016,1,12,12,17,0,0,0,3.7,0,2.4,0.3,6.2,78,1009.1,2,12,2,290,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T18:00:00Z,2016-01-12,2016,1,12,12,18,0,0,0,2.4,0,1.4,-0.2,6,83,1010,2,9,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T19:00:00Z,2016-01-12,2016,1,12,12,19,0,0,0,1.8,0,1.2,0,6.1,87,1011,2,11,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T20:00:00Z,2016-01-12,2016,1,12,12,20,0,0,0,1.6,0,1,-0.2,6,87,1011.6,2,13,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T21:00:00Z,2016-01-12,2016,1,12,12,21,0,0,0,1.3,0,0.7,-0.2,6,89,1012.3,2,11,2,280,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T22:00:00Z,2016-01-12,2016,1,12,12,22,0,0,0,0.7,0,0.3,-0.5,5.9,91,1013.2,2,11,2,270,NA,0,Dunsany,1375,83,53.51,-6.656
2016-01-12T23:00:00Z,2016-01-12,2016,1,12,12,23,0,0,0,-0.1,0,-0.4,-1.1,5.7,93,1014,2,8,2,240,NA,0,Dunsany,1375,83,53.51,-6.656
